USERID,CHECKTIME,CHECKTYPE,VERIFYCODE,SENSORID,Memoinfo,WorkCode,sn,UserExtFmt
59,"03/31/26 08:51:24","O",1,"1",,"0","A8N5232361065",1
59,"04/01/26 10:53:37","O",1,"1",,"0","A8N5232361065",1
59,"04/06/26 08:24:22","I",1,"1",,"0","A8N5232361065",1
60,"07/06/25 10:42:38","I",1,"1",,"0","A8N5232361065",1
60,"07/08/25 08:09:19","I",1,"1",,"0","A8N5232361065",1
60,"07/08/25 16:03:14","O",1,"1",,"0","A8N5232361065",1
60,"07/11/25 15:58:48","O",1,"1",,"0","A8N5232361065",1
60,"07/12/25 08:21:04","I",1,"1",,"0","A8N5232361065",1
60,"07/12/25 16:02:34","O",1,"1",,"0","A8N5232361065",1
60,"07/13/25 08:08:59","I",1,"1",,"0","A8N5232361065",1
60,"07/13/25 08:09:00","I",1,"1",,"0","A8N5232361065",1
60,"07/13/25 16:09:21","O",1,"1",,"0","A8N5232361065",1
60,"07/15/25 08:07:37","I",1,"1",,"0","A8N5232361065",1
60,"07/15/25 15:59:46","O",1,"1",,"0","A8N5232361065",1
60,"07/18/25 08:06:33","I",1,"1",,"0","A8N5232361065",1
60,"07/18/25 16:21:12","O",1,"1",,"0","A8N5232361065",1
60,"07/19/25 08:09:44","I",1,"1",,"0","A8N5232361065",1
60,"07/19/25 15:59:05","O",1,"1",,"0","A8N5232361065",1
60,"07/20/25 08:03:32","I",1,"1",,"0","A8N5232361065",1
60,"07/20/25 16:27:24","O",1,"1",,"0","A8N5232361065",1
60,"07/21/25 08:00:02","I",1,"1",,"0","A8N5232361065",1
60,"07/21/25 15:58:36","O",1,"1",,"0","A8N5232361065",1
60,"07/22/25 08:22:48","I",1,"1",,"0","A8N5232361065",1
60,"07/22/25 15:54:59","O",1,"1",,"0","A8N5232361065",1
60,"07/25/25 15:59:30","O",1,"1",,"0","A8N5232361065",1
60,"07/26/25 07:57:18","I",1,"1",,"0","A8N5232361065",1
60,"07/26/25 15:54:45","O",1,"1",,"0","A8N5232361065",1
60,"07/31/25 07:59:50","I",1,"1",,"0","A8N5232361065",1
60,"07/31/25 15:51:28","I",1,"1",,"0","A8N5232361065",1
60,"07/31/25 15:51:48","O",1,"1",,"0","A8N5232361065",1
60,"08/01/25 08:08:43","I",1,"1",,"0","A8N5232361065",1
60,"08/01/25 16:02:34","O",1,"1",,"0","A8N5232361065",1
60,"08/02/25 08:14:10","I",1,"1",,"0","A8N5232361065",1
60,"08/02/25 15:50:21","O",1,"1",,"0","A8N5232361065",1
60,"08/03/25 07:58:51","I",1,"1",,"0","A8N5232361065",1
60,"08/03/25 15:54:13","O",1,"1",,"0","A8N5232361065",1
60,"08/04/25 08:07:54","I",1,"1",,"0","A8N5232361065",1
60,"08/04/25 15:56:59","O",1,"1",,"0","A8N5232361065",1
60,"08/05/25 08:14:34","I",1,"1",,"0","A8N5232361065",1
60,"08/05/25 16:02:50","O",1,"1",,"0","A8N5232361065",1
60,"08/08/25 07:58:36","I",1,"1",,"0","A8N5232361065",1
60,"08/08/25 16:01:25","O",1,"1",,"0","A8N5232361065",1
60,"08/09/25 08:04:42","I",1,"1",,"0","A8N5232361065",1
60,"08/09/25 15:59:49","O",1,"1",,"0","A8N5232361065",1
60,"08/10/25 07:54:50","I",1,"1",,"0","A8N5232361065",1
60,"08/10/25 16:07:23","O",1,"1",,"0","A8N5232361065",1
60,"08/12/25 08:04:42","I",1,"1",,"0","A8N5232361065",1
60,"08/12/25 15:54:28","O",1,"1",,"0","A8N5232361065",1
60,"08/15/25 08:21:56","I",1,"1",,"0","A8N5232361065",1
60,"08/15/25 15:58:09","O",1,"1",,"0","A8N5232361065",1
60,"08/16/25 08:09:20","I",1,"1",,"0","A8N5232361065",1
60,"08/16/25 16:03:55","O",1,"1",,"0","A8N5232361065",1
60,"08/17/25 08:11:50","I",1,"1",,"0","A8N5232361065",1
60,"08/19/25 07:58:15","I",1,"1",,"0","A8N5232361065",1
60,"08/22/25 08:09:40","I",1,"1",,"0","A8N5232361065",1
60,"08/22/25 16:36:37","O",1,"1",,"0","A8N5232361065",1
60,"08/23/25 08:01:08","I",1,"1",,"0","A8N5232361065",1
60,"08/23/25 16:01:53","O",1,"1",,"0","A8N5232361065",1
60,"08/24/25 07:52:59","I",1,"1",,"0","A8N5232361065",1
60,"08/25/25 08:02:27","I",1,"1",,"0","A8N5232361065",1
60,"08/25/25 15:58:21","O",1,"1",,"0","A8N5232361065",1
60,"08/26/25 08:10:42","I",1,"1",,"0","A8N5232361065",1
60,"08/26/25 15:55:14","O",1,"1",,"0","A8N5232361065",1
60,"08/26/25 15:55:15","O",1,"1",,"0","A8N5232361065",1
60,"08/29/25 08:09:57","I",1,"1",,"0","A8N5232361065",1
60,"08/29/25 15:55:50","O",1,"1",,"0","A8N5232361065",1
60,"08/30/25 07:51:49","I",1,"1",,"0","A8N5232361065",1
60,"08/30/25 16:03:17","O",1,"1",,"0","A8N5232361065",1
60,"08/31/25 07:56:53","I",1,"1",,"0","A8N5232361065",1
60,"08/31/25 16:00:18","O",1,"1",,"0","A8N5232361065",1
60,"09/01/25 08:07:17","I",1,"1",,"0","A8N5232361065",1
60,"09/01/25 08:07:19","I",1,"1",,"0","A8N5232361065",1
60,"09/01/25 16:04:13","O",1,"1",,"0","A8N5232361065",1
60,"09/02/25 07:58:40","I",1,"1",,"0","A8N5232361065",1
60,"09/02/25 16:04:39","O",1,"1",,"0","A8N5232361065",1
60,"09/03/25 07:58:58","I",1,"1",,"0","A8N5232361065",1
60,"09/03/25 07:59:00","I",1,"1",,"0","A8N5232361065",1
60,"09/03/25 16:11:08","O",1,"1",,"0","A8N5232361065",1
60,"09/04/25 08:20:06","I",1,"1",,"0","A8N5232361065",1
60,"09/04/25 16:04:29","O",1,"1",,"0","A8N5232361065",1
60,"09/06/25 07:45:35","I",1,"1",,"0","A8N5232361065",1
60,"09/06/25 16:00:45","O",1,"1",,"0","A8N5232361065",1
60,"09/07/25 08:01:33","I",1,"1",,"0","A8N5232361065",1
60,"09/07/25 15:46:44","O",1,"1",,"0","A8N5232361065",1
60,"09/08/25 08:28:34","I",1,"1",,"0","A8N5232361065",1
60,"09/08/25 15:47:23","O",1,"1",,"0","A8N5232361065",1
60,"09/09/25 07:59:13","I",1,"1",,"0","A8N5232361065",1
60,"09/09/25 15:51:25","O",1,"1",,"0","A8N5232361065",1
60,"09/10/25 07:56:09","I",1,"1",,"0","A8N5232361065",1
60,"09/10/25 15:37:21","O",1,"1",,"0","A8N5232361065",1
60,"09/11/25 07:57:47","I",1,"1",,"0","A8N5232361065",1
60,"09/11/25 15:46:57","O",1,"1",,"0","A8N5232361065",1
60,"09/13/25 08:15:13","I",1,"1",,"0","A8N5232361065",1
60,"09/13/25 15:45:31","O",1,"1",,"0","A8N5232361065",1
60,"09/14/25 07:58:39","I",1,"1",,"0","A8N5232361065",1
60,"09/14/25 15:37:00","O",1,"1",,"0","A8N5232361065",1
60,"09/15/25 07:41:29","I",1,"1",,"0","A8N5232361065",1
60,"09/15/25 15:50:18","O",1,"1",,"0","A8N5232361065",1
60,"09/16/25 08:16:10","I",1,"1",,"0","A8N5232361065",1
60,"09/16/25 15:34:59","O",1,"1",,"0","A8N5232361065",1
60,"09/17/25 08:30:57","I",1,"1",,"0","A8N5232361065",1
60,"09/17/25 16:04:09","O",1,"1",,"0","A8N5232361065",1
60,"09/20/25 07:58:37","I",1,"1",,"0","A8N5232361065",1
60,"09/20/25 15:50:50","O",1,"1",,"0","A8N5232361065",1
60,"09/21/25 08:07:57","I",1,"1",,"0","A8N5232361065",1
61,"07/28/25 11:46:49","I",1,"1",,"0","A8N5232361065",1
61,"08/03/25 08:58:24","O",1,"1",,"0","A8N5232361065",1
61,"08/06/25 07:10:58","O",1,"1",,"0","A8N5232361065",1
61,"08/06/25 07:11:45","I",1,"1",,"0","A8N5232361065",1
61,"08/09/25 11:19:04","O",1,"1",,"0","A8N5232361065",1
61,"08/10/25 06:45:38","I",1,"1",,"0","A8N5232361065",1
61,"08/12/25 08:30:45","O",1,"1",,"0","A8N5232361065",1
61,"08/13/25 06:45:59","I",1,"1",,"0","A8N5232361065",1
61,"08/15/25 07:22:50","O",1,"1",,"0","A8N5232361065",1
61,"08/18/25 07:06:16","O",1,"1",,"0","A8N5232361065",1
61,"08/21/25 16:18:37","O",1,"1",,"0","A8N5232361065",1
61,"08/24/25 07:13:54","O",1,"1",,"0","A8N5232361065",1
61,"08/27/25 07:17:13","O",1,"1",,"0","A8N5232361065",1
61,"08/30/25 08:02:19","O",1,"1",,"0","A8N5232361065",1
61,"08/31/25 06:43:02","I",1,"1",,"0","A8N5232361065",1
61,"09/02/25 08:38:06","O",1,"1",,"0","A8N5232361065",1
61,"09/03/25 10:36:41","I",1,"1",,"0","A8N5232361065",1
61,"09/05/25 08:55:19","O",1,"1",,"0","A8N5232361065",1
61,"09/07/25 07:17:46","O",1,"1",,"0","A8N5232361065",1
61,"09/09/25 07:42:20","O",1,"1",,"0","A8N5232361065",1
61,"09/11/25 07:28:31","O",1,"1",,"0","A8N5232361065",1
61,"09/14/25 07:15:57","O",1,"1",,"0","A8N5232361065",1
61,"09/27/25 07:20:27","O",1,"1",,"0","A8N5232361065",1
61,"09/27/25 07:20:46","O",1,"1",,"0","A8N5232361065",1
61,"09/28/25 07:32:56","O",1,"1",,"0","A8N5232361065",1
61,"09/29/25 07:36:18","O",1,"1",,"0","A8N5232361065",1
61,"10/02/25 07:18:02","O",1,"1",,"0","A8N5232361065",1
61,"10/03/25 07:12:09","O",1,"1",,"0","A8N5232361065",1
61,"10/04/25 07:15:13","O",1,"1",,"0","A8N5232361065",1
61,"10/05/25 08:20:33","I",1,"1",,"0","A8N5232361065",1
61,"10/06/25 12:08:50","I",1,"1",,"0","A8N5232361065",1
61,"10/07/25 10:12:57","I",1,"1",,"0","A8N5232361065",1
61,"10/08/25 07:26:09","O",1,"1",,"0","A8N5232361065",1
61,"10/09/25 22:23:53","I",1,"1",,"0","A8N5232361065",1
61,"10/10/25 19:15:46","I",1,"1",,"0","A8N5232361065",1
61,"10/11/25 22:12:18","I",1,"1",,"0","A8N5232361065",1
61,"10/12/25 07:21:14","O",1,"1",,"0","A8N5232361065",1
61,"10/12/25 19:16:16","I",1,"1",,"0","A8N5232361065",1
61,"10/15/25 19:20:49","I",1,"1",,"0","A8N5232361065",1
61,"10/16/25 09:36:14","O",1,"1",,"0","A8N5232361065",1
61,"10/16/25 19:09:32","I",1,"1",,"0","A8N5232361065",1
61,"10/17/25 19:43:27","I",1,"1",,"0","A8N5232361065",1
61,"10/18/25 22:03:49","I",1,"1",,"0","A8N5232361065",1
61,"10/21/25 07:14:26","I",1,"1",,"0","A8N5232361065",1
61,"10/24/25 07:36:13","I",1,"1",,"0","A8N5232361065",1
61,"10/27/25 07:08:11","I",1,"1",,"0","A8N5232361065",1
61,"10/29/25 07:20:00","I",1,"1",,"0","A8N5232361065",1
61,"10/30/25 21:47:55","I",1,"1",,"0","A8N5232361065",1
61,"11/02/25 07:20:01","I",1,"1",,"0","A8N5232361065",1
61,"11/05/25 07:27:59","I",1,"1",,"0","A8N5232361065",1
61,"11/08/25 07:28:44","I",1,"1",,"0","A8N5232361065",1
61,"11/11/25 08:16:50","I",1,"1",,"0","A8N5232361065",1
61,"11/14/25 07:53:23","I",1,"1",,"0","A8N5232361065",1
61,"11/17/25 07:08:23","I",1,"1",,"0","A8N5232361065",1
61,"11/22/25 12:32:10","I",1,"1",,"0","A8N5232361065",1
61,"11/25/25 07:23:18","I",1,"1",,"0","A8N5232361065",1
61,"11/28/25 07:51:32","I",1,"1",,"0","A8N5232361065",1
61,"12/01/25 07:12:14","I",1,"1",,"0","A8N5232361065",1
61,"12/02/25 07:25:33","O",1,"1",,"0","A8N5232361065",1
61,"12/04/25 07:01:00","I",1,"1",,"0","A8N5232361065",1
61,"12/07/25 08:02:14","I",1,"1",,"0","A8N5232361065",1
61,"12/08/25 08:08:22","O",1,"1",,"0","A8N5232361065",1
61,"12/10/25 08:02:46","I",1,"1",,"0","A8N5232361065",1
61,"12/11/25 08:18:42","O",1,"1",,"0","A8N5232361065",1
61,"12/13/25 07:48:17","I",1,"1",,"0","A8N5232361065",1
61,"12/15/25 07:52:43","I",1,"1",,"0","A8N5232361065",1
61,"12/17/25 08:10:12","I",1,"1",,"0","A8N5232361065",1
61,"12/18/25 07:54:15","I",1,"1",,"0","A8N5232361065",1
61,"12/18/25 07:54:24","O",1,"1",,"0","A8N5232361065",1
61,"12/19/25 08:01:49","I",1,"1",,"0","A8N5232361065",1
61,"12/21/25 08:03:07","I",1,"1",,"0","A8N5232361065",1
61,"12/22/25 07:58:15","I",1,"1",,"0","A8N5232361065",1
61,"12/22/25 07:58:17","I",1,"1",,"0","A8N5232361065",1
61,"12/23/25 07:59:29","I",1,"1",,"0","A8N5232361065",1
61,"12/24/25 08:09:19","O",1,"1",,"0","A8N5232361065",1
61,"12/25/25 08:31:31","I",1,"1",,"0","A8N5232361065",1
61,"12/26/25 08:03:49","O",1,"1",,"0","A8N5232361065",1
61,"12/27/25 08:17:47","I",1,"1",,"0","A8N5232361065",1
61,"12/28/25 08:03:11","O",1,"1",,"0","A8N5232361065",1
61,"12/29/25 08:18:17","I",1,"1",,"0","A8N5232361065",1
61,"12/30/25 08:03:46","O",1,"1",,"0","A8N5232361065",1
61,"12/31/25 08:03:42","I",1,"1",,"0","A8N5232361065",1
61,"01/01/26 08:03:44","O",1,"1",,"0","A8N5232361065",1
61,"01/01/26 08:03:46","O",1,"1",,"0","A8N5232361065",1
61,"01/02/26 08:06:21","I",1,"1",,"0","A8N5232361065",1
61,"01/02/26 08:06:22","I",1,"1",,"0","A8N5232361065",1
61,"01/04/26 08:15:04","I",1,"1",,"0","A8N5232361065",1
61,"01/04/26 08:15:06","I",1,"1",,"0","A8N5232361065",1
61,"01/05/26 08:00:23","I",1,"1",,"0","A8N5232361065",1
61,"01/05/26 08:00:26","I",1,"1",,"0","A8N5232361065",1
61,"01/07/26 08:07:23","O",1,"1",,"0","A8N5232361065",1
61,"01/07/26 08:07:25","O",1,"1",,"0","A8N5232361065",1
61,"01/08/26 08:48:51","I",1,"1",,"0","A8N5232361065",1
61,"01/10/26 09:15:11","I",1,"1",,"0","A8N5232361065",1
61,"01/10/26 09:15:12","I",1,"1",,"0","A8N5232361065",1
61,"01/12/26 08:05:08","I",1,"1",,"0","A8N5232361065",1
61,"01/12/26 08:05:09","I",1,"1",,"0","A8N5232361065",1
61,"01/15/26 07:59:59","O",1,"1",,"0","A8N5232361065",1
61,"01/15/26 08:00:02","O",1,"1",,"0","A8N5232361065",1
61,"01/16/26 08:12:05","I",1,"1",,"0","A8N5232361065",1
61,"01/16/26 08:12:06","I",1,"1",,"0","A8N5232361065",1
61,"01/17/26 07:59:29","O",1,"1",,"0","A8N5232361065",1
61,"01/18/26 08:14:13","I",1,"1",,"0","A8N5232361065",1
61,"01/20/26 08:14:24","I",1,"1",,"0","A8N5232361065",1
61,"01/21/26 08:03:45","O",1,"1",,"0","A8N5232361065",1
61,"01/22/26 08:15:53","I",1,"1",,"0","A8N5232361065",1
61,"01/24/26 08:05:13","I",1,"1",,"0","A8N5232361065",1
61,"01/27/26 11:30:25","I",1,"1",,"0","A8N5232361065",1
61,"01/28/26 07:58:04","O",1,"1",,"0","A8N5232361065",1
61,"01/30/26 08:26:26","I",1,"1",,"0","A8N5232361065",1
61,"02/02/26 08:21:21","I",1,"1",,"0","A8N5232361065",1
61,"02/06/26 08:02:32","O",1,"1",,"0","A8N5232361065",1
61,"02/23/26 08:10:59","O",1,"1",,"0","A8N5232361065",1
62,"07/30/25 07:54:50","I",1,"1",,"0","A8N5232361065",1
62,"07/31/25 08:15:48","O",1,"1",,"0","A8N5232361065",1
62,"08/01/25 07:58:04","I",1,"1",,"0","A8N5232361065",1
62,"08/02/25 08:22:54","I",1,"1",,"0","A8N5232361065",1
62,"11/19/25 07:56:51","I",1,"1",,"0","A8N5232361065",1
62,"11/19/25 15:55:46","I",1,"1",,"0","A8N5232361065",1
62,"11/19/25 15:58:19","O",1,"1",,"0","A8N5232361065",1
62,"11/20/25 07:57:17","i",1,"1",,"0","A8N5232361065",1
62,"11/20/25 16:14:52","O",1,"1",,"0","A8N5232361065",1
62,"11/20/25 16:14:54","O",1,"1",,"0","A8N5232361065",1
62,"11/22/25 15:58:25","I",1,"1",,"0","A8N5232361065",1
62,"11/23/25 07:58:22","O",1,"1",,"0","A8N5232361065",1
62,"11/24/25 08:02:36","O",1,"1",,"0","A8N5232361065",1
62,"11/25/25 08:01:18","I",1,"1",,"0","A8N5232361065",1
62,"11/25/25 16:07:15","O",1,"1",,"0","A8N5232361065",1
62,"11/26/25 08:06:34","O",1,"1",,"0","A8N5232361065",1
62,"11/26/25 16:01:12","O",1,"1",,"0","A8N5232361065",1
62,"11/26/25 16:01:20","O",1,"1",,"0","A8N5232361065",1
62,"11/29/25 08:06:15","O",1,"1",,"0","A8N5232361065",1
62,"11/29/25 15:57:57","O",1,"1",,"0","A8N5232361065",1
63,"07/30/25 14:36:28","I",1,"1",,"0","A8N5232361065",1
63,"07/31/25 08:11:12","O",1,"1",,"0","A8N5232361065",1
63,"08/05/25 07:56:47","i",1,"1",,"0","A8N5232361065",1
63,"08/06/25 08:06:49","O",1,"1",,"0","A8N5232361065",1
63,"08/08/25 08:02:33","I",1,"1",,"0","A8N5232361065",1
63,"08/09/25 08:20:55","I",1,"1",,"0","A8N5232361065",1
63,"08/11/25 08:00:44","I",1,"1",,"0","A8N5232361065",1
63,"08/12/25 08:40:46","O",1,"1",,"0","A8N5232361065",1
63,"08/14/25 08:02:34","I",1,"1",,"0","A8N5232361065",1
63,"08/15/25 08:40:27","O",1,"1",,"0","A8N5232361065",1
63,"08/17/25 08:05:43","I",1,"1",,"0","A8N5232361065",1
63,"08/18/25 09:25:55","O",1,"1",,"0","A8N5232361065",1
63,"08/19/25 08:07:17","O",1,"1",,"0","A8N5232361065",1
63,"08/21/25 08:30:02","O",1,"1",,"0","A8N5232361065",1
63,"08/22/25 08:37:34","I",1,"1",,"0","A8N5232361065",1
63,"08/24/25 08:42:43","O",1,"1",,"0","A8N5232361065",1
63,"08/25/25 08:16:45","I",1,"1",,"0","A8N5232361065",1
63,"08/27/25 08:06:28","O",1,"1",,"0","A8N5232361065",1
63,"08/28/25 08:14:53","I",1,"1",,"0","A8N5232361065",1
63,"08/30/25 08:33:29","o",1,"1",,"0","A8N5232361065",1
63,"08/31/25 08:00:11","I",1,"1",,"0","A8N5232361065",1
63,"09/02/25 08:45:17","O",1,"1",,"0","A8N5232361065",1
63,"09/04/25 07:59:15","I",1,"1",,"0","A8N5232361065",1
63,"09/12/25 09:00:53","O",1,"1",,"0","A8N5232361065",1
63,"09/13/25 08:21:48","I",1,"1",,"0","A8N5232361065",1
63,"09/14/25 09:28:41","O",1,"1",,"0","A8N5232361065",1
63,"09/15/25 07:38:19","I",1,"1",,"0","A8N5232361065",1
63,"09/18/25 09:05:46","I",1,"1",,"0","A8N5232361065",1
63,"09/19/25 07:46:23","O",1,"1",,"0","A8N5232361065",1
63,"09/20/25 09:55:02","O",1,"1",,"0","A8N5232361065",1
63,"09/20/25 09:55:04","O",1,"1",,"0","A8N5232361065",1
63,"09/21/25 07:53:27","O",1,"1",,"0","A8N5232361065",1
63,"09/23/25 09:57:22","O",1,"1",,"0","A8N5232361065",1
63,"09/25/25 07:52:20","I",1,"1",,"0","A8N5232361065",1
63,"09/26/25 08:37:43","O",1,"1",,"0","A8N5232361065",1
63,"09/28/25 07:55:46","I",1,"1",,"0","A8N5232361065",1
63,"09/29/25 08:00:22","O",1,"1",,"0","A8N5232361065",1
63,"10/01/25 07:54:23","I",1,"1",,"0","A8N5232361065",1
63,"10/02/25 08:51:33","O",1,"1",,"0","A8N5232361065",1
63,"10/04/25 07:42:05","I",1,"1",,"0","A8N5232361065",1
63,"10/05/25 15:08:17","O",1,"1",,"0","A8N5232361065",1
63,"10/07/25 08:27:32","I",1,"1",,"0","A8N5232361065",1
63,"10/08/25 07:25:56","O",1,"1",,"0","A8N5232361065",1
63,"10/10/25 08:04:45","I",1,"1",,"0","A8N5232361065",1
63,"10/11/25 08:17:24","I",1,"1",,"0","A8N5232361065",1
63,"10/25/25 07:59:22","I",1,"1",,"0","A8N5232361065",1
63,"10/26/25 08:30:52","O",1,"1",,"0","A8N5232361065",1
63,"10/28/25 08:11:30","I",1,"1",,"0","A8N5232361065",1
63,"10/29/25 08:34:19","O",1,"1",,"0","A8N5232361065",1
63,"10/31/25 08:08:12","I",1,"1",,"0","A8N5232361065",1
63,"11/01/25 09:15:52","O",1,"1",,"0","A8N5232361065",1
63,"11/03/25 11:20:02","I",1,"1",,"0","A8N5232361065",1
63,"11/04/25 17:39:25","O",1,"1",,"0","A8N5232361065",1
63,"11/05/25 14:11:57","I",1,"1",,"0","A8N5232361065",1
63,"11/06/25 16:28:40","O",1,"1",,"0","A8N5232361065",1
63,"11/07/25 16:21:13","O",1,"1",,"0","A8N5232361065",1
63,"11/08/25 16:19:26","O",1,"1",,"0","A8N5232361065",1
63,"11/09/25 16:12:50","I",1,"1",,"0","A8N5232361065",1
63,"11/10/25 16:41:04","I",1,"1",,"0","A8N5232361065",1
63,"11/11/25 15:23:26","I",1,"1",,"0","A8N5232361065",1
63,"11/12/25 16:44:30","I",1,"1",,"0","A8N5232361065",1
63,"11/13/25 16:18:04","I",1,"1",,"0","A8N5232361065",1
63,"11/14/25 16:43:50","O",1,"1",,"0","A8N5232361065",1
63,"11/15/25 16:09:31","O",1,"1",,"0","A8N5232361065",1
63,"11/16/25 16:16:50","I",1,"1",,"0","A8N5232361065",1
63,"11/18/25 16:36:16","O",1,"1",,"0","A8N5232361065",1
63,"11/19/25 16:02:55","O",1,"1",,"0","A8N5232361065",1
63,"11/20/25 16:52:59","I",1,"1",,"0","A8N5232361065",1
63,"11/21/25 15:07:54","O",1,"1",,"0","A8N5232361065",1
63,"11/23/25 09:57:40","O",1,"1",,"0","A8N5232361065",1
63,"11/24/25 08:20:48","I",1,"1",,"0","A8N5232361065",1
63,"11/25/25 08:27:48","I",1,"1",,"0","A8N5232361065",1
63,"11/25/25 08:27:50","I",1,"1",,"0","A8N5232361065",1
63,"11/26/25 08:21:35","I",1,"1",,"0","A8N5232361065",1
63,"11/27/25 09:37:00","O",1,"1",,"0","A8N5232361065",1
63,"11/28/25 08:17:22","I",1,"1",,"0","A8N5232361065",1
63,"11/29/25 09:14:30","O",1,"1",,"0","A8N5232361065",1
63,"11/30/25 08:03:17","I",1,"1",,"0","A8N5232361065",1
63,"12/31/25 08:34:52","I",1,"1",,"0","A8N5232361065",1
63,"01/01/26 08:32:09","I",1,"1",,"0","A8N5232361065",1
63,"01/02/26 08:23:13","O",1,"1",,"0","A8N5232361065",1
63,"01/03/26 10:19:12","O",1,"1",,"0","A8N5232361065",1
63,"01/04/26 08:45:13","I",1,"1",,"0","A8N5232361065",1
63,"01/05/26 08:07:18","I",1,"1",,"0","A8N5232361065",1
63,"01/06/26 09:58:10","O",1,"1",,"0","A8N5232361065",1
63,"01/07/26 08:23:50","I",1,"1",,"0","A8N5232361065",1
63,"01/08/26 08:44:58","O",1,"1",,"0","A8N5232361065",1
63,"01/11/26 08:37:22","I",1,"1",,"0","A8N5232361065",1
63,"01/12/26 09:11:19","O",1,"1",,"0","A8N5232361065",1
63,"01/12/26 09:11:49","I",1,"1",,"0","A8N5232361065",1
63,"01/14/26 08:50:17","O",1,"1",,"0","A8N5232361065",1
63,"01/16/26 08:43:47","I",1,"1",,"0","A8N5232361065",1
63,"01/16/26 08:43:48","I",1,"1",,"0","A8N5232361065",1
63,"01/16/26 08:44:03","O",1,"1",,"0","A8N5232361065",1
63,"01/17/26 08:30:52","I",1,"1",,"0","A8N5232361065",1
63,"01/18/26 09:50:49","O",1,"1",,"0","A8N5232361065",1
63,"01/19/26 08:21:49","I",1,"1",,"0","A8N5232361065",1
63,"01/20/26 08:36:26","O",1,"1",,"0","A8N5232361065",1
63,"01/21/26 08:06:45","I",1,"1",,"0","A8N5232361065",1
63,"01/22/26 12:16:26","O",1,"1",,"0","A8N5232361065",1
63,"01/22/26 12:16:27","O",1,"1",,"0","A8N5232361065",1
63,"01/23/26 08:19:05","I",1,"1",,"0","A8N5232361065",1
63,"01/24/26 07:53:00","O",1,"1",,"0","A8N5232361065",1
63,"01/25/26 08:44:10","I",1,"1",,"0","A8N5232361065",1
63,"01/26/26 08:09:55","I",1,"1",,"0","A8N5232361065",1
63,"01/27/26 08:02:56","I",1,"1",,"0","A8N5232361065",1
63,"01/27/26 08:02:58","I",1,"1",,"0","A8N5232361065",1
63,"01/28/26 09:01:24","O",1,"1",,"0","A8N5232361065",1
63,"01/29/26 08:39:08","O",1,"1",,"0","A8N5232361065",1
63,"01/30/26 09:52:25","O",1,"1",,"0","A8N5232361065",1
63,"01/31/26 08:28:58","I",1,"1",,"0","A8N5232361065",1
63,"02/01/26 09:59:05","O",1,"1",,"0","A8N5232361065",1
63,"02/02/26 08:03:55","I",1,"1",,"0","A8N5232361065",1
63,"02/03/26 09:22:59","O",1,"1",,"0","A8N5232361065",1
63,"02/04/26 08:05:38","I",1,"1",,"0","A8N5232361065",1
63,"02/05/26 08:47:46","O",1,"1",,"0","A8N5232361065",1
63,"02/08/26 08:11:08","I",1,"1",,"0","A8N5232361065",1
63,"02/09/26 08:29:54","O",1,"1",,"0","A8N5232361065",1
63,"02/10/26 08:00:33","I",1,"1",,"0","A8N5232361065",1
63,"02/11/26 08:39:39","O",1,"1",,"0","A8N5232361065",1
63,"02/12/26 08:01:49","O",1,"1",,"0","A8N5232361065",1
63,"02/13/26 08:42:11","O",1,"1",,"0","A8N5232361065",1
63,"02/14/26 07:53:37","I",1,"1",,"0","A8N5232361065",1
63,"02/15/26 09:18:09","O",1,"1",,"0","A8N5232361065",1
63,"02/15/26 15:52:40","I",1,"1",,"0","A8N5232361065",1
63,"02/16/26 09:06:40","O",1,"1",,"0","A8N5232361065",1
63,"02/16/26 15:24:33","I",1,"1",,"0","A8N5232361065",1
63,"02/17/26 09:16:42","O",1,"1",,"0","A8N5232361065",1
63,"02/17/26 16:41:25","I",1,"1",,"0","A8N5232361065",1
63,"02/19/26 08:42:07","O",1,"1",,"0","A8N5232361065",1
63,"02/19/26 13:37:11","I",1,"1",,"0","A8N5232361065",1
63,"02/21/26 13:53:36","O",1,"1",,"0","A8N5232361065",1
63,"02/21/26 13:53:37","O",1,"1",,"0","A8N5232361065",1
63,"02/22/26 13:01:37","I",1,"1",,"0","A8N5232361065",1
63,"02/23/26 10:02:00","O",1,"1",,"0","A8N5232361065",1
63,"02/23/26 10:02:02","O",1,"1",,"0","A8N5232361065",1
63,"02/23/26 13:37:54","I",1,"1",,"0","A8N5232361065",1
63,"02/24/26 10:02:16","O",1,"1",,"0","A8N5232361065",1
63,"02/24/26 11:59:11","I",1,"1",,"0","A8N5232361065",1
63,"02/25/26 08:36:40","O",1,"1",,"0","A8N5232361065",1
63,"02/25/26 14:32:29","I",1,"1",,"0","A8N5232361065",1
63,"02/27/26 09:35:14","O",1,"1",,"0","A8N5232361065",1
63,"02/27/26 14:30:21","I",1,"1",,"0","A8N5232361065",1
63,"02/28/26 09:36:49","O",1,"1",,"0","A8N5232361065",1
63,"02/28/26 14:11:00","O",1,"1",,"0","A8N5232361065",1
63,"03/04/26 13:40:15","O",1,"1",,"0","A8N5232361065",1
63,"03/05/26 14:06:17","I",1,"1",,"0","A8N5232361065",1
63,"03/08/26 08:59:34","O",1,"1",,"0","A8N5232361065",1
63,"03/13/26 08:59:15","I",1,"1",,"0","A8N5232361065",1
